id,user_id,scenario_type,epd_id,dose_rate,dose_absortion,event_position,event_datetime
102,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.100339;0.100628;0.100925;0.101215;0.101516;0.101807;0.102106;0.1024;0.102704;0.103001;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:46.680;2024-10-25 13:52:47.180;2024-10-25 13:52:47.709;2024-10-25 13:52:48.207;2024-10-25 13:52:48.716;2024-10-25 13:52:49.225;2024-10-25 13:52:49.747;2024-10-25 13:52:50.254;2024-10-25 13:52:50.777;2024-10-25 13:52:51.280;]"
103,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.090061;0.09032;0.090587;0.090847;0.091117;0.091378;0.091647;0.091911;0.092184;0.09245;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:46.680;2024-10-25 13:52:47.180;2024-10-25 13:52:47.709;2024-10-25 13:52:48.207;2024-10-25 13:52:48.716;2024-10-25 13:52:49.225;2024-10-25 13:52:49.747;2024-10-25 13:52:50.254;2024-10-25 13:52:50.777;2024-10-25 13:52:51.304;]"
104,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.096028;0.096305;0.09659;0.096867;0.097155;0.097433;0.09772;0.098002;0.098292;0.098576;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:46.680;2024-10-25 13:52:47.180;2024-10-25 13:52:47.709;2024-10-25 13:52:48.207;2024-10-25 13:52:48.716;2024-10-25 13:52:49.225;2024-10-25 13:52:49.747;2024-10-25 13:52:50.254;2024-10-25 13:52:50.777;2024-10-25 13:52:51.327;]"
105,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.103292;0.103573;0.103883;0.104177;0.104475;0.104768;0.105055;0.105357;0.105655;0.105951;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:51.790;2024-10-25 13:52:52.295;2024-10-25 13:52:52.800;2024-10-25 13:52:53.310;2024-10-25 13:52:53.824;2024-10-25 13:52:54.344;2024-10-25 13:52:54.836;2024-10-25 13:52:55.360;2024-10-25 13:52:55.864;2024-10-25 13:52:56.376;]"
106,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.092711;0.092963;0.093242;0.093505;0.093773;0.094036;0.094293;0.094565;0.094832;0.095098;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:51.790;2024-10-25 13:52:52.295;2024-10-25 13:52:52.800;2024-10-25 13:52:53.310;2024-10-25 13:52:53.824;2024-10-25 13:52:54.344;2024-10-25 13:52:54.836;2024-10-25 13:52:55.360;2024-10-25 13:52:55.864;2024-10-25 13:52:56.401;]"
107,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.098855;0.099123;0.09942;0.099701;0.099987;0.100268;0.100542;0.100832;0.101116;0.1014;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:51.790;2024-10-25 13:52:52.295;2024-10-25 13:52:52.800;2024-10-25 13:52:53.310;2024-10-25 13:52:53.824;2024-10-25 13:52:54.344;2024-10-25 13:52:54.836;2024-10-25 13:52:55.360;2024-10-25 13:52:55.864;2024-10-25 13:52:56.424;]"
108,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.10624;0.106524;0.106815;0.107114;0.107399;0.107698;0.107988;0.108284;0.108567;0.108872;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:52:56.887;2024-10-25 13:52:57.374;2024-10-25 13:52:57.878;2024-10-25 13:52:58.393;2024-10-25 13:52:58.888;2024-10-25 13:52:59.403;2024-10-25 13:52:59.893;2024-10-25 13:53:0.417;2024-10-25 13:53:0.931;2024-10-25 13:53:1.427;]"
109,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.095358;0.095612;0.095874;0.096142;0.096398;0.096666;0.096926;0.097192;0.097446;0.09772;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:52:56.887;2024-10-25 13:52:57.374;2024-10-25 13:52:57.878;2024-10-25 13:52:58.394;2024-10-25 13:52:58.888;2024-10-25 13:52:59.403;2024-10-25 13:52:59.893;2024-10-25 13:53:0.417;2024-10-25 13:53:0.931;2024-10-25 13:53:1.457;]"
110,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.101677;0.101948;0.102227;0.102513;0.102785;0.103071;0.103349;0.103633;0.103903;0.104195;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:52:56.887;2024-10-25 13:52:57.374;2024-10-25 13:52:57.878;2024-10-25 13:52:58.394;2024-10-25 13:52:58.888;2024-10-25 13:52:59.403;2024-10-25 13:52:59.893;2024-10-25 13:53:0.417;2024-10-25 13:53:0.931;2024-10-25 13:53:1.483;]"
111,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.109168;0.109467;0.109757;0.11005;0.110344;0.110646;0.110929;0.111231;0.111507;0.111816;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:1.939;2024-10-25 13:53:2.459;2024-10-25 13:53:2.959;2024-10-25 13:53:3.454;2024-10-25 13:53:3.970;2024-10-25 13:53:4.491;2024-10-25 13:53:4.983;2024-10-25 13:53:5.521;2024-10-25 13:53:5.995;2024-10-25 13:53:6.498;]"
112,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.097985;0.098254;0.098514;0.098778;0.099041;0.099312;0.099566;0.099837;0.100085;0.100363;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:1.939;2024-10-25 13:53:2.459;2024-10-25 13:53:2.959;2024-10-25 13:53:3.454;2024-10-25 13:53:3.970;2024-10-25 13:53:4.491;2024-10-25 13:53:4.983;2024-10-25 13:53:5.521;2024-10-25 13:53:5.995;2024-10-25 13:53:6.524;]"
113,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.104478;0.104764;0.105042;0.105323;0.105604;0.105893;0.106164;0.106453;0.106717;0.107013;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:53:1.939;2024-10-25 13:53:2.459;2024-10-25 13:53:2.959;2024-10-25 13:53:3.454;2024-10-25 13:53:3.970;2024-10-25 13:53:4.491;2024-10-25 13:53:4.983;2024-10-25 13:53:5.521;2024-10-25 13:53:5.995;2024-10-25 13:53:6.550;]"
114,"AB","T2_BasicEmergency","2","[2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;2.084891;]","[0.112109;0.112397;0.112681;0.112982;0.113273;0.113569;0.113862;0.114155;0.114445;0.114733;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:7.2;2024-10-25 13:53:7.506;2024-10-25 13:53:8.4;2024-10-25 13:53:8.516;2024-10-25 13:53:9.18;2024-10-25 13:53:9.531;2024-10-25 13:53:10.46;2024-10-25 13:53:10.554;2024-10-25 13:53:11.44;2024-10-25 13:53:11.554;]"
115,"AB","T2_BasicEmergency","2","[1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;1.871327;]","[0.100626;0.100883;0.101138;0.101409;0.10167;0.101936;0.102199;0.102461;0.102722;0.102981;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:7.2;2024-10-25 13:53:7.506;2024-10-25 13:53:8.4;2024-10-25 13:53:8.516;2024-10-25 13:53:9.18;2024-10-25 13:53:9.531;2024-10-25 13:53:10.46;2024-10-25 13:53:10.554;2024-10-25 13:53:11.44;2024-10-25 13:53:11.579;]"
116,"AB","T2_BasicEmergency","2","[1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;1.995329;]","[0.107293;0.107568;0.10784;0.108129;0.108408;0.108691;0.108971;0.109251;0.109529;0.109805;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:53:7.2;2024-10-25 13:53:7.506;2024-10-25 13:53:8.4;2024-10-25 13:53:8.516;2024-10-25 13:53:9.18;2024-10-25 13:53:9.531;2024-10-25 13:53:10.46;2024-10-25 13:53:10.554;2024-10-25 13:53:11.44;2024-10-25 13:53:11.604;]"
117,"AB","T2_BasicEmergency","2","[2.084662;2.084665;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.115032;0.115327;0.115629;0.115926;0.116214;0.116513;0.116811;0.1171;0.117403;0.117694;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:12.66;2024-10-25 13:53:12.574;2024-10-25 13:53:13.99;2024-10-25 13:53:13.609;2024-10-25 13:53:14.103;2024-10-25 13:53:14.613;2024-10-25 13:53:15.138;2024-10-25 13:53:15.636;2024-10-25 13:53:16.159;2024-10-25 13:53:16.647;]"
118,"AB","T2_BasicEmergency","2","[1.871131;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.103249;0.103513;0.103784;0.104052;0.10431;0.104578;0.104846;0.105105;0.105377;0.105638;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:12.66;2024-10-25 13:53:12.574;2024-10-25 13:53:13.99;2024-10-25 13:53:13.609;2024-10-25 13:53:14.103;2024-10-25 13:53:14.613;2024-10-25 13:53:15.138;2024-10-25 13:53:15.636;2024-10-25 13:53:16.159;2024-10-25 13:53:16.673;]"
119,"AB","T2_BasicEmergency","2","[1.995112;1.995114;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;]","[0.110091;0.110373;0.110661;0.110947;0.111222;0.111508;0.111793;0.11207;0.11236;0.112639;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:53:12.66;2024-10-25 13:53:12.574;2024-10-25 13:53:13.99;2024-10-25 13:53:13.609;2024-10-25 13:53:14.104;2024-10-25 13:53:14.613;2024-10-25 13:53:15.138;2024-10-25 13:53:15.636;2024-10-25 13:53:16.159;2024-10-25 13:53:16.698;]"
120,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.117986;0.118283;0.118581;0.118875;0.11918;0.119474;0.119771;0.120067;0.12036;0.120656;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:17.168;2024-10-25 13:53:17.680;2024-10-25 13:53:18.183;2024-10-25 13:53:18.704;2024-10-25 13:53:19.216;2024-10-25 13:53:19.735;2024-10-25 13:53:20.239;2024-10-25 13:53:20.748;2024-10-25 13:53:21.256;2024-10-25 13:53:21.765;]"
121,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.1059;0.106167;0.106434;0.106698;0.106971;0.107236;0.107503;0.107768;0.108031;0.108297;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:17.168;2024-10-25 13:53:17.680;2024-10-25 13:53:18.184;2024-10-25 13:53:18.704;2024-10-25 13:53:19.216;2024-10-25 13:53:19.735;2024-10-25 13:53:20.239;2024-10-25 13:53:20.748;2024-10-25 13:53:21.256;2024-10-25 13:53:21.792;]"
122,"AB","T2_BasicEmergency","2","[1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;]","[0.112918;0.113202;0.113487;0.113768;0.11406;0.114342;0.114626;0.114909;0.115189;0.115473;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:53:17.168;2024-10-25 13:53:17.680;2024-10-25 13:53:18.184;2024-10-25 13:53:18.704;2024-10-25 13:53:19.216;2024-10-25 13:53:19.735;2024-10-25 13:53:20.239;2024-10-25 13:53:20.748;2024-10-25 13:53:21.256;2024-10-25 13:53:21.817;]"
123,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.120953;0.121246;0.121537;0.121831;0.122121;0.122427;0.12272;0.123018;0.12331;0.123606;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:22.282;2024-10-25 13:53:22.784;2024-10-25 13:53:23.317;2024-10-25 13:53:23.823;2024-10-25 13:53:24.323;2024-10-25 13:53:24.852;2024-10-25 13:53:25.358;2024-10-25 13:53:25.848;2024-10-25 13:53:26.358;2024-10-25 13:53:26.861;]"
124,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.108564;0.108826;0.109088;0.109352;0.109612;0.109886;0.110149;0.110417;0.110679;0.110944;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:22.282;2024-10-25 13:53:22.784;2024-10-25 13:53:23.317;2024-10-25 13:53:23.823;2024-10-25 13:53:24.323;2024-10-25 13:53:24.852;2024-10-25 13:53:25.358;2024-10-25 13:53:25.848;2024-10-25 13:53:26.359;2024-10-25 13:53:26.884;]"
125,"AB","T2_BasicEmergency","2","[1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;]","[0.115758;0.116038;0.116316;0.116598;0.116875;0.117167;0.117448;0.117733;0.118013;0.118296;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:53:22.282;2024-10-25 13:53:22.784;2024-10-25 13:53:23.317;2024-10-25 13:53:23.823;2024-10-25 13:53:24.323;2024-10-25 13:53:24.852;2024-10-25 13:53:25.358;2024-10-25 13:53:25.848;2024-10-25 13:53:26.359;2024-10-25 13:53:26.937;]"
126,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.123896;0.124196;0.124495;0.124785;0.125072;0.125369;0.12566;0.125951;0.126243;0.126549;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:27.376;2024-10-25 13:53:27.886;2024-10-25 13:53:28.396;2024-10-25 13:53:28.909;2024-10-25 13:53:29.403;2024-10-25 13:53:29.922;2024-10-25 13:53:30.436;2024-10-25 13:53:30.941;2024-10-25 13:53:31.445;2024-10-25 13:53:31.971;]"
127,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.111205;0.111474;0.111743;0.112003;0.112261;0.112527;0.112788;0.113049;0.113312;0.113587;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:27.376;2024-10-25 13:53:27.886;2024-10-25 13:53:28.396;2024-10-25 13:53:28.909;2024-10-25 13:53:29.403;2024-10-25 13:53:29.922;2024-10-25 13:53:30.436;2024-10-25 13:53:30.941;2024-10-25 13:53:31.445;2024-10-25 13:53:31.992;]"
128,"AB","T2_BasicEmergency","2","[1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;]","[0.118573;0.118861;0.119147;0.119425;0.1197;0.119984;0.120261;0.120541;0.12082;0.121113;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:53:27.376;2024-10-25 13:53:27.886;2024-10-25 13:53:28.396;2024-10-25 13:53:28.909;2024-10-25 13:53:29.403;2024-10-25 13:53:29.922;2024-10-25 13:53:30.436;2024-10-25 13:53:30.941;2024-10-25 13:53:31.445;2024-10-25 13:53:32.14;]"
129,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.126854;0.127144;0.127445;0.127746;0.128047;0.128337;0.128634;0.12893;0.129227;0.129524;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:32.496;2024-10-25 13:53:32.997;2024-10-25 13:53:33.500;2024-10-25 13:53:34.21;2024-10-25 13:53:34.531;2024-10-25 13:53:35.41;2024-10-25 13:53:35.544;2024-10-25 13:53:36.68;2024-10-25 13:53:36.568;2024-10-25 13:53:37.78;]"
130,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.11386;0.114121;0.114391;0.11466;0.11493;0.115191;0.115457;0.115723;0.11599;0.116257;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:32.496;2024-10-25 13:53:32.997;2024-10-25 13:53:33.500;2024-10-25 13:53:34.21;2024-10-25 13:53:34.531;2024-10-25 13:53:35.41;2024-10-25 13:53:35.544;2024-10-25 13:53:36.68;2024-10-25 13:53:36.568;2024-10-25 13:53:37.103;]"
131,"AB","T2_BasicEmergency","2","[1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;]","[0.121405;0.121683;0.121971;0.122258;0.122546;0.122824;0.123108;0.123391;0.123676;0.12396;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:53:32.496;2024-10-25 13:53:32.998;2024-10-25 13:53:33.500;2024-10-25 13:53:34.21;2024-10-25 13:53:34.531;2024-10-25 13:53:35.41;2024-10-25 13:53:35.544;2024-10-25 13:53:36.68;2024-10-25 13:53:36.568;2024-10-25 13:53:37.127;]"
132,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.129817;0.130104;0.130401;0.130693;0.130983;0.131288;0.131587;0.131885;0.132175;0.132466;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:37.586;2024-10-25 13:53:38.94;2024-10-25 13:53:38.605;2024-10-25 13:53:39.107;2024-10-25 13:53:39.634;2024-10-25 13:53:40.141;2024-10-25 13:53:40.644;2024-10-25 13:53:41.179;2024-10-25 13:53:41.685;2024-10-25 13:53:42.188;]"
133,"AB","T2_BasicEmergency","2","[1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;1.871133;]","[0.116519;0.116777;0.117043;0.117306;0.117566;0.11784;0.118108;0.118375;0.118636;0.118897;]","[(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);(2091.175049;12070.0);]","[2024-10-25 13:53:37.587;2024-10-25 13:53:38.94;2024-10-25 13:53:38.605;2024-10-25 13:53:39.107;2024-10-25 13:53:39.634;2024-10-25 13:53:40.141;2024-10-25 13:53:40.644;2024-10-25 13:53:41.179;2024-10-25 13:53:41.685;2024-10-25 13:53:42.210;]"
134,"AB","T2_BasicEmergency","2","[1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;1.995113;]","[0.12424;0.124515;0.124799;0.125079;0.125356;0.125649;0.125934;0.126219;0.126497;0.126775;]","[(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);(2050.0;12109.202148);]","[2024-10-25 13:53:37.587;2024-10-25 13:53:38.95;2024-10-25 13:53:38.605;2024-10-25 13:53:39.107;2024-10-25 13:53:39.634;2024-10-25 13:53:40.141;2024-10-25 13:53:40.644;2024-10-25 13:53:41.180;2024-10-25 13:53:41.685;2024-10-25 13:53:42.232;]"
135,"AB","T2_BasicEmergency","2","[2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;2.084664;]","[0.13277;0.133061;0.133363;0.133654;0.133961;0.134234;0.134553;0.134851;0.135146;0.135433;]","[(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);(2026.446777;12040.62207);]","[2024-10-25 13:53:42.714;2024-10-25 13:53:43.215;2024-10-25 13:53:43.740;2024-10-25 13:53:44.241;2024-10-25 13:53:44.770;2024-10-25 13:53:45.271;2024-10-25 13:53:45.793;2024-10-25 13:53:46.291;2024-10-25 13:53:46.801;2024-10-25 13:53:47.296;]"
