id,user_id,scenario_type,epd_id,dose_rate,dose_absortion,event_position,event_datetime
175,"9999","T1_BasicMechanics","3","[1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;]","[0.032357;0.032622;0.032891;0.033163;0.03342;0.033691;0.033961;0.034232;0.034502;0.034766;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:15:43.237;2024-9-12 17:15:43.738;2024-9-12 17:15:44.251;2024-9-12 17:15:44.763;2024-9-12 17:15:45.263;2024-9-12 17:15:45.766;2024-9-12 17:15:46.279;2024-9-12 17:15:46.804;2024-9-12 17:15:47.305;2024-9-12 17:15:47.807;]"
176,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.030719;0.03097;0.031227;0.031484;0.031728;0.031985;0.032242;0.032499;0.032756;0.033007;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:15:43.237;2024-9-12 17:15:43.738;2024-9-12 17:15:44.251;2024-9-12 17:15:44.763;2024-9-12 17:15:45.263;2024-9-12 17:15:45.766;2024-9-12 17:15:46.279;2024-9-12 17:15:46.804;2024-9-12 17:15:47.305;2024-9-12 17:15:47.808;]"
177,"9999","T1_BasicMechanics","3","[1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;]","[0.03508;0.035351;0.035622;0.035887;0.036157;0.036437;0.0367;0.03697;0.037236;0.037506;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:15:48.307;2024-9-12 17:15:48.821;2024-9-12 17:15:49.333;2024-9-12 17:15:49.833;2024-9-12 17:15:50.359;2024-9-12 17:15:50.887;2024-9-12 17:15:51.385;2024-9-12 17:15:51.886;2024-9-12 17:15:52.400;2024-9-12 17:15:52.900;]"
178,"9999","T1_BasicMechanics","3","[1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;]","[0.036845;0.037129;0.037414;0.037692;0.037976;0.038269;0.038546;0.038829;0.039108;0.039392;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:15:48.307;2024-9-12 17:15:48.821;2024-9-12 17:15:49.333;2024-9-12 17:15:49.833;2024-9-12 17:15:50.359;2024-9-12 17:15:50.887;2024-9-12 17:15:51.385;2024-9-12 17:15:51.886;2024-9-12 17:15:52.400;2024-9-12 17:15:52.900;]"
179,"9999","T1_BasicMechanics","3","[1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;]","[0.03503;0.035301;0.035571;0.035836;0.036106;0.036384;0.036648;0.036917;0.037183;0.037453;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:15:48.307;2024-9-12 17:15:48.821;2024-9-12 17:15:49.333;2024-9-12 17:15:49.833;2024-9-12 17:15:50.359;2024-9-12 17:15:50.887;2024-9-12 17:15:51.385;2024-9-12 17:15:51.886;2024-9-12 17:15:52.400;2024-9-12 17:15:52.901;]"
180,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.033257;0.033514;0.033771;0.034022;0.034278;0.034543;0.034793;0.035049;0.035301;0.035557;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:15:48.308;2024-9-12 17:15:48.821;2024-9-12 17:15:49.333;2024-9-12 17:15:49.833;2024-9-12 17:15:50.359;2024-9-12 17:15:50.887;2024-9-12 17:15:51.385;2024-9-12 17:15:51.886;2024-9-12 17:15:52.400;2024-9-12 17:15:52.901;]"
181,"9999","T1_BasicMechanics","3","[1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;]","[0.037777;0.038043;0.038314;0.038585;0.03885;0.039121;0.039385;0.039656;0.039927;0.040192;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:15:53.413;2024-9-12 17:15:53.914;2024-9-12 17:15:54.441;2024-9-12 17:15:54.943;2024-9-12 17:15:55.443;2024-9-12 17:15:55.957;2024-9-12 17:15:56.472;2024-9-12 17:15:56.972;2024-9-12 17:15:57.484;2024-9-12 17:15:57.986;]"
182,"9999","T1_BasicMechanics","3","[1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;]","[0.039677;0.039956;0.04024;0.040526;0.040804;0.041088;0.041366;0.041651;0.041935;0.042213;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:15:53.413;2024-9-12 17:15:53.914;2024-9-12 17:15:54.441;2024-9-12 17:15:54.943;2024-9-12 17:15:55.443;2024-9-12 17:15:55.957;2024-9-12 17:15:56.472;2024-9-12 17:15:56.972;2024-9-12 17:15:57.484;2024-9-12 17:15:57.987;]"
183,"9999","T1_BasicMechanics","3","[1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;]","[0.037723;0.037988;0.038259;0.03853;0.038794;0.039065;0.039329;0.0396;0.03987;0.040135;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:15:53.413;2024-9-12 17:15:53.914;2024-9-12 17:15:54.441;2024-9-12 17:15:54.943;2024-9-12 17:15:55.443;2024-9-12 17:15:55.957;2024-9-12 17:15:56.472;2024-9-12 17:15:56.972;2024-9-12 17:15:57.484;2024-9-12 17:15:57.987;]"
184,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.035813;0.036065;0.036322;0.03658;0.036831;0.037087;0.037338;0.037595;0.037852;0.038103;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:15:53.413;2024-9-12 17:15:53.914;2024-9-12 17:15:54.441;2024-9-12 17:15:54.943;2024-9-12 17:15:55.443;2024-9-12 17:15:55.957;2024-9-12 17:15:56.472;2024-9-12 17:15:56.972;2024-9-12 17:15:57.484;2024-9-12 17:15:57.987;]"
185,"9999","T1_BasicMechanics","3","[1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;]","[0.040457;0.040727;0.040991;0.041263;0.041533;0.041798;0.042069;0.042335;0.042605;0.042881;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:15:58.487;2024-9-12 17:15:58.998;2024-9-12 17:15:59.498;2024-9-12 17:16:0.13;2024-9-12 17:16:0.526;2024-9-12 17:16:1.26;2024-9-12 17:16:1.539;2024-9-12 17:16:2.43;2024-9-12 17:16:2.565;2024-9-12 17:16:3.80;]"
186,"9999","T1_BasicMechanics","3","[1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;]","[0.042492;0.042776;0.043052;0.043338;0.043622;0.0439;0.044184;0.044464;0.044748;0.045038;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:15:58.487;2024-9-12 17:15:58.998;2024-9-12 17:15:59.498;2024-9-12 17:16:0.13;2024-9-12 17:16:0.526;2024-9-12 17:16:1.26;2024-9-12 17:16:1.539;2024-9-12 17:16:2.43;2024-9-12 17:16:2.565;2024-9-12 17:16:3.81;]"
187,"9999","T1_BasicMechanics","3","[1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;]","[0.0404;0.040669;0.040932;0.041204;0.041474;0.041738;0.042009;0.042274;0.042544;0.04282;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:15:58.487;2024-9-12 17:15:58.998;2024-9-12 17:15:59.498;2024-9-12 17:16:0.13;2024-9-12 17:16:0.526;2024-9-12 17:16:1.26;2024-9-12 17:16:1.539;2024-9-12 17:16:2.43;2024-9-12 17:16:2.565;2024-9-12 17:16:3.81;]"
188,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.038355;0.038611;0.03886;0.039118;0.039374;0.039625;0.039882;0.040134;0.040391;0.040653;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:15:58.487;2024-9-12 17:15:58.998;2024-9-12 17:15:59.498;2024-9-12 17:16:0.13;2024-9-12 17:16:0.526;2024-9-12 17:16:1.26;2024-9-12 17:16:1.539;2024-9-12 17:16:2.43;2024-9-12 17:16:2.565;2024-9-12 17:16:3.82;]"
189,"9999","T1_BasicMechanics","3","[1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;]","[0.043147;0.043419;0.043683;0.043954;0.044227;0.044499;0.04477;0.045035;0.045306;0.045569;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:16:3.582;2024-9-12 17:16:4.95;2024-9-12 17:16:4.598;2024-9-12 17:16:5.112;2024-9-12 17:16:5.627;2024-9-12 17:16:6.140;2024-9-12 17:16:6.653;2024-9-12 17:16:7.155;2024-9-12 17:16:7.667;2024-9-12 17:16:8.167;]"
190,"9999","T1_BasicMechanics","3","[1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;]","[0.045317;0.045602;0.04588;0.046165;0.046451;0.046737;0.047021;0.0473;0.047584;0.047861;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:16:3.582;2024-9-12 17:16:4.95;2024-9-12 17:16:4.598;2024-9-12 17:16:5.112;2024-9-12 17:16:5.627;2024-9-12 17:16:6.140;2024-9-12 17:16:6.653;2024-9-12 17:16:7.155;2024-9-12 17:16:7.667;2024-9-12 17:16:8.168;]"
191,"9999","T1_BasicMechanics","3","[1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;]","[0.043085;0.043357;0.043621;0.043892;0.044163;0.044435;0.044706;0.044971;0.045241;0.045504;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:16:3.582;2024-9-12 17:16:4.95;2024-9-12 17:16:4.598;2024-9-12 17:16:5.112;2024-9-12 17:16:5.627;2024-9-12 17:16:6.140;2024-9-12 17:16:6.653;2024-9-12 17:16:7.156;2024-9-12 17:16:7.667;2024-9-12 17:16:8.168;]"
192,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.040905;0.041162;0.041413;0.04167;0.041928;0.042186;0.042443;0.042695;0.042951;0.043201;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:16:3.583;2024-9-12 17:16:4.95;2024-9-12 17:16:4.598;2024-9-12 17:16:5.112;2024-9-12 17:16:5.627;2024-9-12 17:16:6.140;2024-9-12 17:16:6.653;2024-9-12 17:16:7.156;2024-9-12 17:16:7.667;2024-9-12 17:16:8.168;]"
193,"9999","T1_BasicMechanics","3","[1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;]","[0.045841;0.046111;0.046376;0.046647;0.046913;0.047176;0.04744;0.047711;0.047976;0.048241;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:16:8.683;2024-9-12 17:16:9.193;2024-9-12 17:16:9.694;2024-9-12 17:16:10.207;2024-9-12 17:16:10.710;2024-9-12 17:16:11.211;2024-9-12 17:16:11.711;2024-9-12 17:16:12.224;2024-9-12 17:16:12.723;2024-9-12 17:16:13.225;]"
194,"9999","T1_BasicMechanics","3","[1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;]","[0.048146;0.04843;0.048708;0.048993;0.049272;0.049549;0.049826;0.050111;0.050389;0.050667;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:16:8.683;2024-9-12 17:16:9.193;2024-9-12 17:16:9.694;2024-9-12 17:16:10.207;2024-9-12 17:16:10.710;2024-9-12 17:16:11.211;2024-9-12 17:16:11.711;2024-9-12 17:16:12.224;2024-9-12 17:16:12.723;2024-9-12 17:16:13.225;]"
195,"9999","T1_BasicMechanics","3","[1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;]","[0.045775;0.046045;0.046309;0.04658;0.046846;0.047109;0.047373;0.047643;0.047908;0.048172;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:16:8.683;2024-9-12 17:16:9.193;2024-9-12 17:16:9.694;2024-9-12 17:16:10.207;2024-9-12 17:16:10.710;2024-9-12 17:16:11.211;2024-9-12 17:16:11.711;2024-9-12 17:16:12.224;2024-9-12 17:16:12.723;2024-9-12 17:16:13.226;]"
196,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.043458;0.043715;0.043965;0.044222;0.044474;0.044724;0.044975;0.045232;0.045483;0.045733;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:16:8.683;2024-9-12 17:16:9.193;2024-9-12 17:16:9.694;2024-9-12 17:16:10.207;2024-9-12 17:16:10.710;2024-9-12 17:16:11.211;2024-9-12 17:16:11.711;2024-9-12 17:16:12.224;2024-9-12 17:16:12.723;2024-9-12 17:16:13.226;]"
197,"9999","T1_BasicMechanics","3","[1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;1.901211;]","[0.048505;0.048776;0.049039;0.049304;0.049581;0.049846;0.050109;0.05038;0.05065;0.050915;]","[(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);(2049.896729;12101.4375);]","[2024-9-12 17:16:13.726;2024-9-12 17:16:14.238;2024-9-12 17:16:14.739;2024-9-12 17:16:15.250;2024-9-12 17:16:15.764;2024-9-12 17:16:16.265;2024-9-12 17:16:16.773;2024-9-12 17:16:17.275;2024-9-12 17:16:17.789;2024-9-12 17:16:18.289;]"
198,"9999","T1_BasicMechanics","3","[1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;1.996822;]","[0.050944;0.051228;0.051505;0.051784;0.052075;0.052353;0.052628;0.052914;0.053198;0.053475;]","[(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);(2021.961548;12048.907227);]","[2024-9-12 17:16:13.726;2024-9-12 17:16:14.238;2024-9-12 17:16:14.739;2024-9-12 17:16:15.250;2024-9-12 17:16:15.764;2024-9-12 17:16:16.265;2024-9-12 17:16:16.773;2024-9-12 17:16:17.275;2024-9-12 17:16:17.789;2024-9-12 17:16:18.290;]"
199,"9999","T1_BasicMechanics","3","[1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;1.898494;]","[0.048436;0.048706;0.048969;0.049234;0.049511;0.049775;0.050037;0.050308;0.050578;0.050842;]","[(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);(2052.32373;12066.0625);]","[2024-9-12 17:16:13.726;2024-9-12 17:16:14.239;2024-9-12 17:16:14.739;2024-9-12 17:16:15.250;2024-9-12 17:16:15.764;2024-9-12 17:16:16.265;2024-9-12 17:16:16.773;2024-9-12 17:16:17.275;2024-9-12 17:16:17.789;2024-9-12 17:16:18.290;]"
200,"9999","T1_BasicMechanics","3","[1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;1.802398;]","[0.045984;0.04624;0.04649;0.046742;0.047004;0.047256;0.047504;0.047762;0.048018;0.048269;]","[(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);(2084.764404;12066.585938);]","[2024-9-12 17:16:13.726;2024-9-12 17:16:14.239;2024-9-12 17:16:14.739;2024-9-12 17:16:15.250;2024-9-12 17:16:15.764;2024-9-12 17:16:16.265;2024-9-12 17:16:16.773;2024-9-12 17:16:17.275;2024-9-12 17:16:17.789;2024-9-12 17:16:18.290;]"
